id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
52080,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt,images\52080.jpg,True
45037,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Attivo Men White Dial Watch,images\45037.jpg,True
4310,Unisex,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Papa's Joy Green Kidswear,images\4310.jpg,True
37417,Women,Accessories,Bags,Handbags,Silver,Summer,2012.0,Casual,Murcia Women Jute Silver Handbag,images\37417.jpg,True
53152,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Shirt,images\53152.jpg,True
10235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Hexagaon Dial Black Watches,images\10235.jpg,True
40545,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Raga Women Gold Watch,images\40545.jpg,True
30632,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,Nike Men Challenger Spiked Yellowish Green T-shirt,images\30632.jpg,True
27685,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Purple Handbag,images\27685.jpg,True
3135,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Heeded Golden Strap Black Heels,images\3135.jpg,True
23225,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Aneri Women Tibett Pink Kurta,images\23225.jpg,True
17010,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Formal,Rocia Women Brown Heels,images\17010.jpg,True
7595,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Women Ten Blue White Shoe,images\7595.jpg,True
13682,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Women Duramo 3 Sports Shoes,images\13682.jpg,True
54145,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Rocia Women Brown Flats,images\54145.jpg,True
3307,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2011.0,Sports,Asics Men's Gel Phoenix 3 Black Silver Shoe,images\3307.jpg,True
42020,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men Brown Mudslide Shoes,images\42020.jpg,True
47552,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Heels,images\47552.jpg,True
54979,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women White Printed Shirt,images\54979.jpg,True
6675,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Free White Grey Shoe,images\6675.jpg,True
17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,images\17222.jpg,True
51437,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Myntra Women Multi Coloured Printed Top,images\51437.jpg,True
46480,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Timex Women Steel Watch,images\46480.jpg,True
45205,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A660,images\45205.jpg,True
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Unisex Lo Punk Black Yellow Shoe,images\4122.jpg,True
21740,Unisex,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro Brown Casual Shoes,images\21740.jpg,True
15575,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,images\15575.jpg,True
37625,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Madagascar3 Boys White Printed T-Shirt,images\37625.jpg,True
32357,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,images\32357.jpg,True
33285,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Striped Blue Polo T-shirt,images\33285.jpg,True
10007,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Trophy Swo White T-Shirts,images\10007.jpg,True
52074,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow & Blue T-shirt,images\52074.jpg,True
14661,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Checked Shirt,images\14661.jpg,True
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Phantom Blue Sports Shoes,images\32191.jpg,True
39579,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi Colour Flats,images\39579.jpg,True
33043,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta,images\33043.jpg,True
43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013.0,Casual,Murcia Women Maroon Handbag,images\43334.jpg,True
27671,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Pink Handbag,images\27671.jpg,True
13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Printed Yellow Tops,images\13444.jpg,True
8529,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011.0,Sports,Nike Men Nike Lunarfly+  2 Navy Blue Sports Shoes,images\8529.jpg,True
28639,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt,images\28639.jpg,True
47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,images\47794.jpg,True
18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Tyra Purple Shirt,images\18890.jpg,True
7561,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Spher White T-shirt,images\7561.jpg,True
16136,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Tokyo Talkies Women Printed Blue Top,images\16136.jpg,True
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-Shirt,images\27443.jpg,True
13676,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Men Titan Sports Shoes,images\13676.jpg,True
6681,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's Izanami White Blue Shoe,images\6681.jpg,True
7753,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Victory Black Shoe,images\7753.jpg,True
46474,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch L506,images\46474.jpg,True
15581,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Polo T-shirt,images\15581.jpg,True
14453,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,images\14453.jpg,True
53394,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue and Sea Green Printed Kurta,images\53394.jpg,True
20666,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt,images\20666.jpg,True
25314,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Digital Watch AE-1100W-1BVDF(D086),images\25314.jpg,True
5838,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Graphic White T-shirt,images\5838.jpg,True
31142,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Formal,John Miller Men Check Orange Shirt,images\31142.jpg,True
3797,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2014.0,Casual,Converse Men Black & Red Shoes,images\3797.jpg,True
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Shirt,images\19728.jpg,True
13212,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012.0,Sports,ASICS Women Gel Spree Running Grey Sports Shoes,images\13212.jpg,True
28853,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple T-shirt,images\28853.jpg,True
30090,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Ed Hardy Men Silver Dial Watch,images\30090.jpg,True
2645,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Big Canvas Tote Bag,images\2645.jpg,True
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags,images\16760.jpg,True
49864,Unisex,Accessories,Watches,Watches,Purple,Winter,2016.0,Casual,Q&Q Kids Unisex Purple Digital Watch,images\49864.jpg,True
34430,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Face Blue T-shirt,images\34430.jpg,True
14037,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,Flying Machine Men Check Blue Shirts,images\14037.jpg,True
5460,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women's Double Team Lite Black Shoe,images\5460.jpg,True
44747,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Sparta Shoes,images\44747.jpg,True
52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Mod-acc Women Purple Handbag,images\52622.jpg,True
10497,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White Tshirts,images\10497.jpg,True
11545,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,images\11545.jpg,True
20030,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt,images\20030.jpg,True
4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,ADIDAS Women's Balance Pink T-shirt,images\4780.jpg,True
57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt,images\57162.jpg,True
33427,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,images\33427.jpg,True
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Striper Tank Yellow Top,images\25542.jpg,True
11777,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Lee Men Printed Red Tshirts,images\11777.jpg,True
7939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Graphic Optic Black Silver T-shirt,images\7939.jpg,True
55635,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,images\55635.jpg,True
42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Alma Women Cream & Blue Kurta,images\42682.jpg,True
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010.0,Sports,Nike Men's LunarFly Blue Shoe,images\2477.jpg,True
16552,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Printed Polo T-shirt,images\16552.jpg,True
8971,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III CF Black Sports Shoes,images\8971.jpg,True
22767,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Solid Green Kurta,images\22767.jpg,True
50347,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta,images\50347.jpg,True
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes,images\14498.jpg,True
4921,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,images\4921.jpg,True
32368,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,images\32368.jpg,True
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Peter England Men Yellow Casual Shirts,images\39780.jpg,True
38652,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Women Double Team Lite Black Shoes,images\38652.jpg,True
18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,images\18255.jpg,True
9602,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White & Red Shirt,images\9602.jpg,True
23814,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Neo Low Black Casual Shoes,images\23814.jpg,True
3338,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt,images\3338.jpg,True
35971,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Men Tee Black T-shirt,images\35971.jpg,True
19387,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,ADIDAS Men Dumont Beige Sports Shoes,images\19387.jpg,True
54946,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-shirt,images\54946.jpg,True
23028,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt,images\23028.jpg,True
51408,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and White Check Shirt,images\51408.jpg,True
7798,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Proline Men White Polo T-shirt,images\7798.jpg,True
17813,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Lee Cooper Men  Brown Casual Shoe,images\17813.jpg,True
19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt,images\19989.jpg,True
3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Miss T-shirt,images\3936.jpg,True
45008,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Men Digital Multifunction Watch,images\45008.jpg,True
37428,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,images\37428.jpg,True
45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Kurta,images\45834.jpg,True
33088,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,images\33088.jpg,True
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Kurtas,images\12139.jpg,True
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Kurta,images\42649.jpg,True
8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Check Lai Grey Shirts,images\8186.jpg,True
9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women Duramo 3 White Sports Shoes,images\9054.jpg,True
30269,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,images\30269.jpg,True
48373,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White & Purple Check Shirt,images\48373.jpg,True
18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Skechers Men Tone-Ups Black Shoe,images\18403.jpg,True
12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Puma Women Casual Purple Casual Shoes,images\12905.jpg,True
9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Navy Blue Polo Tshirts,images\9868.jpg,True
28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sunglasses,images\28296.jpg,True
5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Striking Black Shoe,images\5699.jpg,True
59033,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels,images\59033.jpg,True
21129,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,s.Oliver Women Printed Red Top,images\21129.jpg,True
38004,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Women Blue Watch,images\38004.jpg,True
4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Women Zoo Blue Shoe,images\4579.jpg,True
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,images\38236.jpg,True
24669,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Converse Men Red Casual Shoes,images\24669.jpg,True
15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Stripes Blue Shirt,images\15912.jpg,True
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Speed Navy Blue Tshirts,images\18631.jpg,True
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,images\9266.jpg,True
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender Top,images\26902.jpg,True
47109,Boys,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Marvel Boys White Shoes,images\47109.jpg,True
17679,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Buckel Pink Flats,images\17679.jpg,True
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Kurta,images\30867.jpg,True
7906,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black & Navy Striped Polo T-shirt,images\7906.jpg,True
8172,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Slim Casual Beige Wedges,images\8172.jpg,True
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,images\22758.jpg,True
41038,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Nautica Men Brown Dial Watch,images\41038.jpg,True
14008,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Men Printed White Tshirts,images\14008.jpg,True
44778,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Lotto Men Grey Skateboard Shoes,images\44778.jpg,True
39310,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Casual Shoes,images\39310.jpg,True
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,images\49067.jpg,True
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy's Volleyball Champion Black White Kidswear,images\8340.jpg,True
19717,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt,images\19717.jpg,True
31941,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Nike Women Air Rift Grey Shoes,images\31941.jpg,True
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Sleeveless Light Blue Top,images\7308.jpg,True
58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,2012.0,Casual,Puma Men Olive T-shirt,images\58743.jpg,True
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Women's Tunic Blue T-shirt,images\5807.jpg,True
13649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes,images\13649.jpg,True
34857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Classic Slip-On Black Shoes,images\34857.jpg,True
22932,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Unisex Black Dial Watch 9912PP13,images\22932.jpg,True
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Checks Red Shirts,images\8724.jpg,True
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Flying Machine Women Poppy Red T-shirt,images\35985.jpg,True
28434,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8299,images\28434.jpg,True
28606,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Air Twilight Black Shoes,images\28606.jpg,True
16109,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses,images\16109.jpg,True
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Femella Women Purple T-Shirt,images\25925.jpg,True
5209,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Superman Men's Job Round Neck White T-shirt,images\5209.jpg,True
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Hypermoto Ducati Black Shoes,images\33840.jpg,True
38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys United Green T-shirt,images\38494.jpg,True
37080,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Handbag,images\37080.jpg,True
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta,images\24497.jpg,True
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Elle Women Magenta Clash Top,images\57165.jpg,True
11770,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Lee Men Printed Blue Tshirts,images\11770.jpg,True
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,images\42685.jpg,True
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,images\55632.jpg,True
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc 5 Women Casual Gold Flats,images\13027.jpg,True
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shirt,images\27212.jpg,True
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Kurta,images\22760.jpg,True
16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Polo T-shirt,images\16555.jpg,True
8976,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men SL Tech Lo SF White Sports Shoes,images\8976.jpg,True
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men's AS Canvas HI Black Shoe,images\3790.jpg,True
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Girl's Princess Lime Kidswear,images\8378.jpg,True
30097,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ed Hardy Men Black Dial Watch,images\30097.jpg,True
28854,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Proline Men Mauve T-shirt,images\28854.jpg,True
13215,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2012.0,Sports,ASICS Men Gel Enduro 7 Running Silver Sports Shoes,images\13215.jpg,True
